listing_id,price,bathrooms,bedrooms,cancellation_policy,guests_included,property_type,zipcode,star_rating,reviews_count,city,room_type
22903453,69,1,1,strict_14_with_grace_period,2,House,33129,5,19,Miami,Private room
22903868,95,1,1,flexible,1,Condominium,33133,5,3,Miami,Private room
22904346,169,2,4,moderate,4,House,78745,5,10,Austin,Entire home
22904495,110,1,1,flexible,1,Apartment,90025,5,6,Los Angeles,Entire home
22905993,31,1,1,flexible,1,House,91343,5,3,Los Angeles,Private room
22906686,150,1,1,strict_14_with_grace_period,4,Apartment,78701,5,6,Austin,Entire home
22906714,49,1,1,strict_14_with_grace_period,1,House,90066,4.5,22,Los Angeles,Private room
22907302,1200,1,0,strict_14_with_grace_period,1,Loft,78701,5,3,Austin,Entire home
22907432,60,1,0,strict_14_with_grace_period,2,House,33142,5,4,Miami,Entire home
22907738,175,2,2,moderate,4,Apartment,90017,4.5,11,Los Angeles,Entire home
22907765,29,2,1,flexible,1,Cabin,90038,4.5,3,Los Angeles,Private room
22907924,29,2,1,flexible,1,Hut,90038,5,3,Los Angeles,Private room
22908042,189,2,2,moderate,1,Loft,90013,4.5,10,Los Angeles,Entire home
22908073,229,1,1,moderate,2,Apartment,90038,4,3,Los Angeles,Entire home
22908220,105,1,0,strict_14_with_grace_period,1,Apartment,90027,5,9,Los Angeles,Entire home
22908223,40,1,1,strict_14_with_grace_period,1,House,33155,5,16,Miami,Private room
22908275,60,1,1,flexible,1,Apartment,91601,5,10,Los Angeles,Private room
22908581,189,2,2,moderate,1,Loft,90013,5,5,Los Angeles,Entire home
22908828,199,2,2,moderate,1,Apartment,90015,4,6,Los Angeles,Entire home
22909394,475,2.5,2,flexible,1,Townhouse,NULL,5,3,Austin,Entire home
22909530,179,1,1,strict_14_with_grace_period,1,Apartment,90015,5,3,Los Angeles,Entire home
22909556,130,1,1,moderate,1,Condominium,33132,5,15,Miami,Entire home
22910062,57,1,0,moderate,1,House,90063,5,16,Los Angeles,Entire home
22910211,60,1,1,flexible,1,Apartment,90066,3.5,3,Los Angeles,Private room
22910385,30,1,1,flexible,1,House,33193,5,8,Miami,Private room
22910487,45,1,1,flexible,2,Guest suite,33185,4.5,21,Miami,Private room
22911253,70,1,1,flexible,1,Guest suite,33184,4.5,7,Miami,Private room
22911435,196,1,2,moderate,2,Apartment,78704,5,28,Austin,Entire home
22917282,249,2,2,strict_14_with_grace_period,8,Apartment,33132,5,10,Miami,Entire home
22920461,180,2,3,strict_14_with_grace_period,1,House,33142,4,5,Miami,Entire home
22921238,51,1.5,1,moderate,2,Townhouse,78752,5,6,Austin,Private room
22921637,90,1,1,moderate,1,Apartment,90024,5,4,Los Angeles,Private room
22922041,69,1,2,moderate,2,Apartment,91364,4.5,7,Los Angeles,Entire home
22922046,350,1.5,3,strict_14_with_grace_period,1,Condominium,33132,5,4,Miami,Entire home
22922315,90,1,0,moderate,2,House,90056,5,11,Los Angeles,Entire home
22922465,175,2,3,moderate,6,Apartment,33180,5,3,Miami,Entire home
22922586,120,1,1,flexible,1,Apartment,91602,5,21,Los Angeles,Private room
22922901,45,1,1,strict_14_with_grace_period,1,Apartment,90045,5,11,Los Angeles,Shared room
22923756,149,1,3,strict_14_with_grace_period,3,House,33168,4.5,10,Miami,Entire home
22924594,100,1,0,flexible,2,Apartment,90028,4.5,6,Los Angeles,Entire home
22925196,109,1,2,flexible,1,Apartment,33130,5,4,Miami,Entire home
22925391,58,1,1,strict_14_with_grace_period,1,Bungalow,90066,5,4,Los Angeles,Private room
22925456,200,1,3,strict_14_with_grace_period,4,House,02134,5,4,Boston,Entire home
22925600,375,3.5,4,strict_14_with_grace_period,8,Townhouse,78704,5,6,Austin,Entire home
22925686,35,1,1,flexible,2,House,90042,4.5,4,Los Angeles,Shared room
22925839,49,1,1,flexible,1,Apartment,NULL,5,18,Austin,Private room
22925982,404,2,1,strict_14_with_grace_period,2,House,90046,5,3,Los Angeles,Entire home
22926071,600,2,3,flexible,1,Apartment,90026,5,9,Los Angeles,Entire home
22926307,186,1,1,strict_14_with_grace_period,2,Bungalow,90291,5,7,Los Angeles,Entire home
22926442,183,1,1,moderate,3,Apartment,02134,5,6,Boston,Entire home
22926910,78,1,1,flexible,1,Guesthouse,90042,5,6,Los Angeles,Entire home
22927004,60,1,2,moderate,1,Apartment,33183,5,23,Miami,Private room
22927017,249,2,2,strict_14_with_grace_period,1,Apartment,90028,5,15,Los Angeles,Entire home
22927042,200,1,0,strict_14_with_grace_period,4,Apartment,33131,4.5,8,Miami,Entire home
22927907,365,4,4,strict_14_with_grace_period,5,House,91324,5,11,Los Angeles,Entire home
22928043,175,1,0,moderate,4,Apartment,90013,5,4,Los Angeles,Entire home
22928786,79,1,1,flexible,1,Apartment,90005,3.5,3,Los Angeles,Private room
22928935,50,1,1,flexible,2,Apartment,90028,5,23,Los Angeles,Private room
22929037,47,1,0,strict_14_with_grace_period,1,House,90037,4,13,Los Angeles,Private room
22929052,129,1,1,moderate,1,Apartment,90013,4,10,Los Angeles,Entire home
22929290,47,1,0,strict_14_with_grace_period,1,House,90037,4.5,18,Los Angeles,Private room
22929315,139,1,0,moderate,1,Apartment,90015,5,11,Los Angeles,Entire home
22930072,180,2,3,moderate,4,Apartment,90006,5,14,Los Angeles,Entire home
22930312,298,2,6,strict_14_with_grace_period,1,House,91401,5,11,Los Angeles,Entire home
22930347,75,1,1,strict_14_with_grace_period,2,Apartment,90036,5,8,Los Angeles,Private room
22930432,20,2,1,strict_14_with_grace_period,1,Apartment,90028,5,3,Los Angeles,Shared room
22934377,209,1,2,strict_14_with_grace_period,2,Apartment,02111,5,12,Boston,Entire home
22936665,39,1,1,flexible,1,House,78731,5,11,Austin,Private room
22937018,60,1,1,flexible,1,Apartment,90018,5,3,Los Angeles,Private room
22937166,39,1.5,1,flexible,1,Townhouse,78704,5,5,Austin,Private room
22937302,233,2,2,strict_14_with_grace_period,1,House,78702,5,12,Austin,Entire home
22937542,499,2,3,strict,1,Apartment,78705,5,5,Austin,Entire home
22937621,129,1,2,strict_14_with_grace_period,6,Apartment,90035,5,9,Los Angeles,Private room
22937771,99,1,1,moderate,2,Guesthouse,33138,5,12,Miami,Entire home
22937896,225,1,2,strict_14_with_grace_period,2,Apartment,02111,5,11,Boston,Entire home
22938009,25,2,1,strict_14_with_grace_period,1,Apartment,90028,4,5,Los Angeles,Shared room
22938137,20,2,1,strict,1,Apartment,90028,4,4,Los Angeles,Shared room
22938244,56,1,1,flexible,1,House,90045,5,3,Los Angeles,Private room
22938537,199,2,2,moderate,1,Serviced apartment,33132,5,10,Miami,Entire home
22938571,125,3.5,3,strict_14_with_grace_period,7,House,78702,5,4,Austin,Entire home
22939181,40,1,1,flexible,1,House,NULL,5,3,Los Angeles,Private room
22939422,108,1,1,moderate,4,Apartment,90038,3.5,7,Los Angeles,Entire home
22940095,129,1,1,flexible,3,Apartment,90024,4.5,6,Los Angeles,Entire home
22940115,95,1,1,strict_14_with_grace_period,2,Guest suite,02128,5,18,Boston,Entire home
22940397,99,1,1,moderate,4,Apartment,33131,4,7,Miami,Entire home
22940403,69,0.5,1,moderate,1,Serviced apartment,90020,5,4,Los Angeles,Private room
22940523,116,1,1,strict_14_with_grace_period,1,Loft,33132,4.5,3,Miami,Entire home
22940637,139,1,2,strict_14_with_grace_period,4,Loft,90028,5,8,Los Angeles,Entire home
22940761,149,1,0,strict_14_with_grace_period,1,Apartment,90017,4.5,4,Los Angeles,Entire home
22941202,180,1,1,strict_14_with_grace_period,1,Serviced apartment,78701,5,7,Austin,Entire home
22941229,136,1,0,strict_14_with_grace_period,2,Apartment,90029,5,5,Los Angeles,Entire home
22941381,158,1,0,strict_14_with_grace_period,2,Apartment,90017,4.5,7,Los Angeles,Entire home
22941813,119,1,1,strict_14_with_grace_period,1,Apartment,90028,5,20,Los Angeles,Entire home
22941922,80,1,1,strict_14_with_grace_period,1,Apartment,90024,5,3,Los Angeles,Private room
22942199,469,2,2,strict_14_with_grace_period,1,Apartment,90015,5,7,Los Angeles,Entire home
22942246,60,1,1,moderate,2,Apartment,90026,4.5,9,Los Angeles,Private room
22942830,149,2,2,strict_14_with_grace_period,1,Apartment,33132,4.5,17,Miami,Entire home
22942988,205,2,2,strict_14_with_grace_period,4,Apartment,90017,4,8,Los Angeles,Entire home
22943399,142,1,1,moderate,1,Apartment,90035,5,3,Los Angeles,Entire home
22943548,280,2,2,strict_14_with_grace_period,4,Apartment,33132,5,4,Miami,Entire home
22943643,80,1,1,flexible,1,House,33168,5,13,Miami,Private room
22943838,149,1,1,strict_14_with_grace_period,2,Condominium,90025,5,24,Los Angeles,Entire home
22943857,109,1,1,strict_14_with_grace_period,2,Guest suite,90045,5,7,Los Angeles,Entire home
22943871,179,1.5,1,strict_14_with_grace_period,1,Apartment,90291,4.5,12,Los Angeles,Entire home
22944103,74,1,1,strict_14_with_grace_period,1,Apartment,90291,5,6,Los Angeles,Private room
22944212,125,1,0,moderate,2,Apartment,90028,5,3,Los Angeles,Entire home
22944246,80,1,1,flexible,1,House,78744,5,4,Austin,Private room
22944266,179,2,2,strict_14_with_grace_period,4,Condominium,78701,5,8,Austin,Entire home
22944278,70,1,1,moderate,1,House,02136,5,8,Boston,Private room
22944442,25,1,1,strict_14_with_grace_period,1,Other,90020,5,5,Los Angeles,Shared room
22944566,48,1,1,strict_14_with_grace_period,1,Hostel,90291,4.5,15,Los Angeles,Shared room
22944610,399,1,1,strict_14_with_grace_period,1,Apartment,90015,5,3,Los Angeles,Entire home
22944751,79,1,1,flexible,1,Apartment,90017,5,19,Los Angeles,Private room
22944790,119,1,1,strict_14_with_grace_period,1,Apartment,33138,5,4,Miami,Entire home
22944862,115,2,2,moderate,4,Apartment,33156,4,5,Miami,Entire home
22945243,125,1,1,flexible,4,Apartment,90012,5,5,Los Angeles,Entire home
22945376,107,1,0,flexible,2,Apartment,90046,4,3,Los Angeles,Entire home
22945407,34,1,0,strict_14_with_grace_period,1,Hostel,33172,4.5,10,Miami,Private room
22945466,299,3,4,moderate,1,Townhouse,33178,4.5,3,Miami,Entire home
22945511,60,1,1,strict_14_with_grace_period,1,Apartment,90025,5,6,Los Angeles,Private room
22945778,144,2,2,flexible,1,Apartment,78704,5,5,Austin,Entire home
22945853,144,2,2,flexible,1,Apartment,78704,5,6,Austin,Entire home
22945870,74,1,0,flexible,2,Apartment,90027,3.5,5,Los Angeles,Entire home
22945908,196,2,3,flexible,1,Apartment,78704,5,7,Austin,Entire home
22946005,30,1,0,flexible,1,Apartment,90006,5,8,Los Angeles,Entire home
22946072,182,2,3,strict_14_with_grace_period,1,Apartment,78703,5,4,Austin,Entire home
22946096,65,1,1,moderate,1,Loft,90021,5,12,Los Angeles,Private room
22946394,195,1,2,strict_14_with_grace_period,4,Bungalow,78751,5,5,Austin,Entire home
22946874,75,1,1,strict_14_with_grace_period,4,House,90029,5,19,Los Angeles,Private room
22951836,475,2,2,strict_14_with_grace_period,4,Condominium,78701,5,4,Austin,Entire home
22953368,139,1,1,moderate,2,Apartment,90038,3.5,6,Los Angeles,Entire home
22953519,85,1,1,moderate,1,Apartment,33126,5,16,Miami,Entire home
22954255,96,1,1,moderate,1,Other,78751,4.5,12,Austin,Entire home
22955610,384,1,2,moderate,4,Guesthouse,78702,4.5,8,Austin,Entire home
22955835,239,2,4,moderate,8,House,78734,5,4,Austin,Entire home
22956688,79,1,1,moderate,2,Apartment,90036,5,11,Los Angeles,Private room
22957121,120,2,2,strict_14_with_grace_period,2,Apartment,90017,4.5,6,Los Angeles,Entire home
22957253,255,2,4,strict_14_with_grace_period,8,Apartment,02130,5,5,Boston,Entire home
22957482,94,1,0,strict_14_with_grace_period,1,Apartment,90049,5,15,Los Angeles,Entire home
22957882,85,1,1,strict_14_with_grace_period,1,House,78702,5,7,Austin,Private room
22958066,145,2,2,flexible,4,House,91352,5,9,Los Angeles,Entire home
22958226,160,1,1,moderate,2,Boutique hotel,NULL,5,8,Miami,Private room
22958517,850,4,3,strict,8,House,90068,5,5,Los Angeles,Entire home
22958564,107,1,2,strict,1,Condominium,33137,4.5,3,Miami,Entire home
22959177,75,1,1,flexible,1,Apartment,91411,5,14,Los Angeles,Private room
22959178,50,1,1,flexible,1,House,33186,4.5,5,Miami,Private room
22959583,60,1,1,flexible,2,Apartment,90028,5,9,Los Angeles,Private room
22960136,442,2,3,moderate,6,House,78731,5,5,Austin,Entire home
22968058,60,1.5,1,moderate,1,Townhouse,33133,5,8,Miami,Private room
22968862,165,3,2,strict_14_with_grace_period,2,Townhouse,78704,5,5,Austin,Entire home
22969644,100,1,0,moderate,1,Apartment,78731,5,37,Austin,Entire home
22970043,50,1,1,moderate,4,House,33185,5,4,Miami,Private room
22970052,112,1,0,strict_14_with_grace_period,2,Guest suite,90291,4.5,10,Los Angeles,Entire home
22970095,100,1,1,moderate,1,House,90026,5,7,Los Angeles,Entire home
22970319,290,1,3,moderate,3,House,78721,5,3,Austin,Entire home
22970498,129,1,1,flexible,1,Apartment,90017,4.5,7,Los Angeles,Entire home
22970601,100,1,0,moderate,2,Apartment,90027,5,7,Los Angeles,Entire home
22970938,250,2,3,strict_14_with_grace_period,1,House,33142,4,3,Miami,Entire home
22971134,45,1,1,flexible,1,House,33186,5,15,Miami,Private room
22971255,33,3,1,strict_14_with_grace_period,1,Hostel,90024,4.5,4,Los Angeles,Shared room
22971289,50,1,1,flexible,1,Hostel,33193,5,8,Miami,Private room
22971480,75,1,0,flexible,1,Guest suite,90048,5,9,Los Angeles,Private room
22971555,250,2.5,2,flexible,6,Townhouse,78702,5,5,Austin,Entire home
22971927,550,1,2,moderate,1,Bungalow,78702,4.5,5,Austin,Entire home
22971983,150,1,2,flexible,1,House,91601,5,3,Los Angeles,Entire home
22972162,141,1.5,2,strict_14_with_grace_period,2,Serviced apartment,90035,5,3,Los Angeles,Entire home
22972587,130,1.5,1,moderate,1,Condominium,33132,5,5,Miami,Entire home
22972674,89,2.5,3,strict_14_with_grace_period,4,House,78759,5,5,Austin,Entire home
22972776,135,2,4,strict,1,House,90033,4,8,Los Angeles,Entire home
22973167,129,1,1,moderate,1,Apartment,90046,3.5,4,Los Angeles,Entire home
22973429,129,1,0,moderate,1,Apartment,90017,4.5,4,Los Angeles,Entire home
22973613,119,1,0,moderate,1,Apartment,90028,5,4,Los Angeles,Entire home
22974381,40,1,1,moderate,1,Apartment,90036,5,26,Los Angeles,Private room
22978720,89,1,1,flexible,2,Townhouse,78704,5,6,Austin,Private room
22979137,103,1,2,moderate,1,Bungalow,78721,5,23,Austin,Entire home
22979573,100,2,1,flexible,1,Apartment,33141,4.5,5,Miami,Entire home
22980783,129,1.5,1,strict_14_with_grace_period,1,Apartment,90005,4.5,13,Los Angeles,Private room
22981444,75,1,1,moderate,1,Condominium,33132,5,7,Miami,Private room
22981723,33,2,1,strict_14_with_grace_period,1,House,02136,4.5,9,Boston,Private room
22982475,150,1,1,strict,4,Apartment,90012,4.5,4,Los Angeles,Entire home
22982698,70,1,1,moderate,4,Guest suite,33177,5,20,Miami,Entire home
22983326,47,1.5,1,flexible,1,Townhouse,90018,5,12,Los Angeles,Private room
22983729,55,1,0,flexible,1,Apartment,90068,5,5,Los Angeles,Entire home
22985386,50,1,1,flexible,1,Apartment,33145,5,4,Miami,Private room
22985495,89,1,1,strict_14_with_grace_period,5,Cottage,78702,5,26,Austin,Entire home
22986083,31,1,1,flexible,1,Apartment,78759,5,3,Austin,Private room
22986669,160,1,1,flexible,2,Apartment,91601,5,19,Los Angeles,Entire home
22987198,367,2.5,2,strict_14_with_grace_period,4,Townhouse,78701,5,11,Austin,Entire home
22987717,250,1,2,strict_14_with_grace_period,1,Apartment,02118,4.5,11,Boston,Entire home
22987785,55,1,1,strict_14_with_grace_period,1,House,78741,5,4,Austin,Private room
22988437,189,1,1,strict,2,Cottage,90026,5,8,Los Angeles,Entire home
22988989,175,1,2,flexible,2,Apartment,91607,4.5,3,Los Angeles,Entire home
22989712,45,1,1,moderate,2,House,78758,5,8,Austin,Private room
22990090,135,1,1,strict_14_with_grace_period,4,Serviced apartment,90017,4.5,7,Los Angeles,Entire home
22992535,202,2,2,moderate,4,Condominium,33131,5,6,Miami,Entire home
22995010,350,2,3,flexible,1,House,78704,5,3,Austin,Entire home
22995333,65,1,0,flexible,1,Guest suite,78750,5,4,Austin,Entire home
22996135,89,1,0,moderate,2,Guesthouse,33127,4.5,13,Miami,Entire home
22996468,42,1,1,flexible,1,House,90045,4.5,4,Los Angeles,Private room
22997050,125,1,1,flexible,2,Apartment,78704,4,8,Austin,Entire home
22998150,67,1,1,moderate,2,House,90045,4.5,15,Los Angeles,Private room
22998812,250,1,1,moderate,1,Serviced apartment,33131,5,4,Miami,Entire home
22998952,68,1,0,strict_14_with_grace_period,1,Guest suite,33135,5,24,Miami,Entire home
22999508,175,2,3,moderate,1,House,91356,5,10,Los Angeles,Entire home
22999540,125,1,1,moderate,1,Guesthouse,78703,5,7,Austin,Entire home
22999716,121,2,2,moderate,1,Apartment,78705,4,10,Austin,Entire home
23000230,50,2,1,flexible,1,Hostel,02134,5,11,Boston,Private room
23000365,485,4,5,moderate,4,House,90036,5,4,Los Angeles,Entire home
23000704,85,1,1,moderate,4,Serviced apartment,90731,4.5,3,Los Angeles,Entire home
23000887,70,2,1,flexible,1,Hostel,02134,5,5,Boston,Private room
23001050,70,2,1,flexible,1,Hostel,02134,4.5,5,Boston,Private room
23001243,80,2,1,flexible,1,Hostel,02134,5,7,Boston,Private room
23001306,40,1.5,1,moderate,4,Apartment,90036,5,6,Los Angeles,Private room
23002083,80,1,0,flexible,2,Loft,78705,5,25,Austin,Entire home
23002128,195,2,3,moderate,6,House,78753,5,9,Austin,Entire home
23002341,85,1.5,1,strict_14_with_grace_period,1,Townhouse,NULL,5,3,Los Angeles,Private room
23002870,350,1,2,moderate,4,Bungalow,90291,5,7,Los Angeles,Entire home
23002876,53,1,1,strict_14_with_grace_period,1,House,33161,4,11,Miami,Private room
23002917,450,2.5,3,strict_14_with_grace_period,1,House,90068,5,6,Los Angeles,Entire home
23003311,143,2,3,moderate,1,Bungalow,78745,5,3,Austin,Entire home
23003350,165,2,2,flexible,4,Apartment,90026,5,4,Los Angeles,Entire home
23003989,65,1,0,moderate,1,Apartment,90017,5,19,Los Angeles,Entire home
23004506,375,1,2,moderate,4,Loft,90014,5,11,Los Angeles,Entire home
23004869,89,1,0,moderate,2,Apartment,90066,5,14,Los Angeles,Entire home
23005129,95,1,1,strict_14_with_grace_period,1,Apartment,90069,5,11,Los Angeles,Entire home
23005302,175,2,2,strict_14_with_grace_period,1,Apartment,90024,5,13,Los Angeles,Entire home
23005349,100,1,0,flexible,1,Guesthouse,90291,5,3,Los Angeles,Entire home
23005637,120,1,1,flexible,4,Apartment,90012,4.5,3,Los Angeles,Entire home
23005875,127,1,0,strict_14_with_grace_period,1,Condominium,02129,4.5,17,Boston,Entire home
23005963,135,1,1,strict_14_with_grace_period,1,Apartment,90017,5,16,Los Angeles,Entire home
23006033,400,2,3,flexible,1,Bungalow,33133,5,6,Miami,Entire home
23006355,40,1,0,strict_14_with_grace_period,1,Guesthouse,33162,5,5,Miami,Private room
23006545,49,1,0,strict_14_with_grace_period,1,House,33126,4.5,16,Miami,Private room
23007561,170,1,1,moderate,3,Condominium,90291,4.5,9,Los Angeles,Entire home
23008500,119,1,0,flexible,2,Guesthouse,90068,5,13,Los Angeles,Entire home
23008527,55,1,1,flexible,2,House,90007,4.5,9,Los Angeles,Entire home
23011543,300,2,3,moderate,7,House,91324,3.5,3,Los Angeles,Entire home
23015331,150,1,1,strict_14_with_grace_period,2,Apartment,33132,5,3,Miami,Entire home
23015548,29,1,0,flexible,1,Guesthouse,33177,5,5,Miami,Private room
23015623,65,1,0,moderate,1,Apartment,90017,4.5,30,Los Angeles,Entire home
23015741,800,1,2,moderate,1,Apartment,02115,5,8,Boston,Entire home
23015849,165,1,1,flexible,1,Guest suite,78704,5,3,Austin,Entire home
23016687,195,1,2,strict_14_with_grace_period,1,Apartment,78741,5,10,Austin,Entire home
23016991,1495,3.5,3,strict_14_with_grace_period,1,House,90069,5,5,Los Angeles,Entire home
23017578,45,1.5,1,flexible,1,House,78617,5,3,Austin,Private room
23017731,650,3.5,4,strict_14_with_grace_period,4,House,90272,5,5,Los Angeles,Entire home
23017803,246,1,2,moderate,4,Apartment,02115,5,4,Boston,Entire home
23017874,95,1.5,2,flexible,4,House,78617,5,10,Austin,Private room
23018445,72,1,0,strict,2,Apartment,90027,5,6,Los Angeles,Entire home
23018482,50,1,1,moderate,1,House,91306,4.5,4,Los Angeles,Private room
23018889,137,1,2,moderate,2,House,90042,4.5,8,Los Angeles,Entire home
23019394,110,1,1,strict_14_with_grace_period,1,Townhouse,90035,4,3,Los Angeles,Entire home
23019428,29,3,1,flexible,1,Camper/RV,91606,5,9,Los Angeles,Private room
23019625,194,1.5,2,strict_14_with_grace_period,4,Loft,90014,4.5,7,Los Angeles,Entire home
23020121,195,1,2,strict_14_with_grace_period,1,Apartment,90291,5,6,Los Angeles,Entire home
23020222,150,1,1,strict_14_with_grace_period,2,House,02127,5,8,Boston,Entire home
23020528,103,2,2,moderate,4,House,78721,4.5,6,Austin,Entire home
23020545,200,2,2,strict_14_with_grace_period,3,Apartment,90048,2,3,Los Angeles,Entire home
23020971,300,1,2,flexible,1,Apartment,02127,5,4,Boston,Entire home
23022013,225,1.5,2,super_strict_30,1,Apartment,02116,4.5,3,Boston,Entire home
23022301,175,1,0,super_strict_30,1,Apartment,02116,3.5,3,Boston,Entire home
23022814,69,1,1,moderate,2,Apartment,33184,5,8,Miami,Entire home
23023123,55,1,0,moderate,1,Apartment,90066,5,5,Los Angeles,Entire home
23023146,90,1,0,strict_14_with_grace_period,3,Apartment,90046,4.5,6,Los Angeles,Entire home
23023183,500,3,3,moderate,1,House,NULL,4.5,4,Miami,Entire home
23023197,100,1,1,flexible,1,Apartment,90010,5,4,Los Angeles,Private room
23023715,150,1,1,strict_14_with_grace_period,1,Apartment,78704,5,7,Austin,Entire home
23024045,65,1,1,moderate,1,House,90045,5,10,Los Angeles,Private room
